date,TOL,year,month,day,week,startDate,endDate,weekOrder
2022-06-22,1.02,2022,6,22,286,-,-,2
2022-06-23,1.43,2022,6,23,286,-,-,2
2022-06-24,1.35,2022,6,24,286,-,-,2
2022-06-25,0.45,2022,6,25,286,-,-,2
2022-06-26,0.44,2022,6,26,286,-,-,2
2022-06-27,0.71,2022,6,27,287,2022 6 27,2022 7 3,3
2022-06-28,1.06,2022,6,28,287,-,-,3
2022-06-29,0.66,2022,6,29,287,-,-,3
2022-06-30,0.72,2022,6,30,287,-,-,3
2022-07-01,1.51,2022,7,1,287,-,-,3
2022-07-02,1.03,2022,7,2,287,-,-,3
2022-07-03,0.36,2022,7,3,287,-,-,3
2022-07-04,0.11,2022,7,4,288,2022 7 4,2022 7 10,4
2022-07-05,0.14,2022,7,5,288,-,-,4
2022-07-06,0.2,2022,7,6,288,-,-,4
2022-07-07,0.87,2022,7,7,288,-,-,4
2022-07-08,4.19,2022,7,8,288,-,-,4
2022-07-09,7.03,2022,7,9,288,-,-,4
2022-07-10,8.1,2022,7,10,288,-,-,4
2022-07-11,8.12,2022,7,11,289,2022 7 11,2022 7 17,1
2022-07-12,6.88,2022,7,12,289,-,-,1
2022-07-13,6.53,2022,7,13,289,-,-,1
2022-07-14,5.09,2022,7,14,289,-,-,1
2022-07-15,0.85,2022,7,15,289,-,-,1
2022-07-16,1.27,2022,7,16,289,-,-,1
2022-07-17,0.92,2022,7,17,289,-,-,1
2022-07-18,0.71,2022,7,18,290,2022 7 18,2022 7 24,2
2022-07-19,0.49,2022,7,19,290,-,-,2
2022-07-20,0.55,2022,7,20,290,-,-,2
2022-07-21,0.73,2022,7,21,290,-,-,2
2022-07-22,0.37,2022,7,22,290,-,-,2
2022-07-23,0.31,2022,7,23,290,-,-,2
2022-07-24,0.49,2022,7,24,290,-,-,2
2022-07-25,0.37,2022,7,25,291,2022 7 25,2022 7 31,3
2022-07-26,0.32,2022,7,26,291,-,-,3
2022-07-27,0.51,2022,7,27,291,-,-,3
2022-07-28,0.54,2022,7,28,291,-,-,3
2022-07-29,0.53,2022,7,29,291,-,-,3
2022-07-30,0.35,2022,7,30,291,-,-,3
2022-07-31,0.45,2022,7,31,291,-,-,3
